signal_id,날짜,종목/티커,테마,신호유형,특이값 요약,upside_score,티어,단계 추정,용어 풀이,출처,출처URL,published_at
SIG-0431,2026-07-24,LMT,방산,수주/백로그,"무슨 일: 록히드마틴(LMT)이 2026년 2분기 실적 발표에서 매출이 전년 대비 11% 증가한 201억 달러를 기록했으며, THAAD 요격미사일 다년 계약을 포함하여 사상 최대인 2300억 달러의 수주잔고를 달성했다고 발표했다. ｜ 왜 중요: 사상 최대 수주잔고는 향후 안정적인 매출 성장을 뒷받침하며, 특히 THAAD 요격미사일 계약을 포함하여 글로벌 방산 수요가 견조함을 보여주어 기업의 장기적인 실적 가시성을 높인다. ｜ 볼 것: 향후 수주잔고 증가 추이 및 신규 계약의 마진율 변화.",6,B,초기후반,"백로그 (Backlog): 기업이 수주했지만 아직 고객에게 인도하지 않은 계약 물량 또는 미처리 주문 잔고. 향후 매출로 인식될 금액을 나타낸다.
THAAD (Terminal High Altitude Area Defense): 고고도 미사일 방어체계. 적의 탄도미사일을 대기권 밖 또는 대기권 상층에서 요격하는 미사일 방어 시스템.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/936468/000162828026049277/,2026-07-23
SIG-0432,2026-07-24,WST,GLP-1,CAPEX,"무슨 일: WEST PHARMACEUTICAL SERVICES (WST)가 GLP-1 및 고부가가치 제품(HVP) 수요 증가에 대응하기 위해 생산 능력 확장을 진행 중이며, 2분기 실적에서 GLP-1 관련 매출이 전체 매출의 10%를 차지하고 영업이익률이 크게 개선되었다고 발표했다. ｜ 왜 중요: GLP-1 시장의 구조적 성장에 직접적으로 노출된 WST가 선제적인 CAPEX를 통해 시장 점유율을 확대하고 고마진 HVP 제품 믹스 개선을 가속화하여 장기적인 실적 레버리지를 확보할 수 있기 때문이다. ｜ 볼 것: 향후 GLP-1 관련 제품의 매출 비중 변화 및 HVP 생산 능력 증설 완료 시점과 가동률.",10,A,초기후반,HVP (High-Value Products): 고부가가치 제품. GLP-1: 당뇨 및 비만 치료제 계열.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/105770/000010577026000097/,2026-07-23
SIG-0433,2026-07-24,Uniti Group Inc. (UNIT),재무구조 개선,공시(8-K),"무슨 일: Uniti Group Inc.의 자회사 Uniti Services LLC가 2032년 만기 선순위 담보부 기간 대출금 중 최대 1억 6,779만 1천 달러를 조기 상환하겠다고 공시했다. ｜ 왜 중요: 부채 조기 상환은 이자 비용을 절감하고 재무 건전성을 개선하여 향후 수익성 및 투자 여력을 높일 수 있다. ｜ 볼 것: 실제 상환된 대출금 규모 및 자산 매각 진행 상황, 그리고 이에 따른 애널리스트 EPS 추정치 변화.",6,B,초기후반,Term Loan (기간 대출): 은행 등 금융기관으로부터 일정 기간 동안 빌리는 대출. Prepayment (조기 상환): 만기 이전에 대출금을 미리 갚는 행위.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2020795/000095010326011093/,2026-07-23
SIG-0434,2026-07-24,NORTHRIM BANCORP INC (NRIM),지역 은행 / 모기지 대출,공시(8-K),"무슨 일: NORTHRIM BANCORP INC (NRIM)의 포트폴리오 대출이 전분기 대비 1%, 전년 대비 8% 증가했으며, 모기지 약정액과 모기지 뱅킹 수익도 크게 늘었다. ｜ 왜 중요: 이는 신규 고객 확보와 시장 점유율 확대를 통해 지역 은행의 핵심 수익원인 대출 사업이 성장하고 있음을 보여주며, 향후 실적 개선의 기반이 될 수 있다. ｜ 볼 것: 향후 분기별 대출 성장률, 순이자마진(NIM) 변화, 그리고 추가적인 시장 점유율 확대 여부.",9,B,초기후반,포트폴리오 대출: 은행이 보유한 대출 자산; 모기지 약정액: 고객에게 모기지 대출을 해주기로 약속한 금액.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1163370/000116337026000025/,2026-07-23
SIG-0435,2026-07-24,VC,미분류,수주/백로그,수주/백로그 신호: VISTEON CORP (VC) (CIK 0001111335) EX-10.1 2026-07-23. Calculation Period Start Date: The Prepayment Date Calculation Dates: As specified in Schedule I Initial Shares: As specif...,1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1111335/000111133526000045/,2026-07-23
SIG-0436,2026-07-24,CNTN,미분류,수주/백로그,"수주/백로그 신호: Canton Strategic Holdings, Inc. (CNTN) (CIK 0001861657) EX-99.1 2026-07-23. The Gravitas Note contains mandatory prepayment and optional prepayment mechanisms, and a maturity da...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1861657/000149315226034340/,2026-07-23
SIG-0437,2026-07-24,OPXS,미분류,수주/백로그,수주/백로그 신호: Optex Systems Holdings Inc (OPXS) (CIK 0001397016) EX-10.2 2026-07-20. Such Funding Loss shall at all times be an obligation as well as an undertaking by the Borrower to the Ban...,3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1397016/000149315226033931/,2026-07-20
SIG-0438,2026-07-24,GOAI,미분류,수주/백로그,"수주/백로그 신호: Eva Live Inc (GOAI) (CIK 0001983736) EX-4.1 2026-07-23. Prepayment . For the avoidance of doubt, during the ten (10) Trading Day prepayment notice period Lender shall retain the...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1983736/000149315226034404/,2026-07-23
SIG-0439,2026-07-24,FUL,미분류,수주/백로그,"수주/백로그 신호: FULLER H B CO (FUL) (CIK 0000039368) EX-10.1 2026-07-20. Prepayment of Loans 67 70 SECTION 2.12. Government Securities Business Day”, the definition of “RFR Business Day,” the d...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/39368/000143774926023846/,2026-07-20
SIG-0440,2026-07-24,ACU,미분류,수주/백로그,"수주/백로그 신호: ACME UNITED CORP (ACU) (CIK 0000002098) EX-10.1 2026-07-21. Prepayment of Loans. Government Securities Business Day,” the definition of “Interest Period” or any similar or analo...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2098/000119312526310329/,2026-07-21
SIG-0441,2026-07-24,ORC,미분류,수주/백로그,"수주/백로그 신호: Orchid Island Capital, Inc. (ORC) (CIK 0001518621) EX-99.1 2026-07-23. Prepayments For the quarter ended June 30, 2026 , Orchid received $863.5 million in scheduled and unschedu...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1518621/000143774926024318/,2026-07-23
SIG-0442,2026-07-24,AMAL,전력 인프라,가이던스상향,"가이던스상향 신호: Amalgamated Financial Corp. (AMAL) (CIK 0001823608) EX-99.1 2026-07-23. In addition, interest income recaptured from the payoff of a nonaccrual construction loan and one-time co...",5,관망,관찰,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1823608/000182360826000177/,2026-07-23
SIG-0443,2026-07-24,BPRN,미분류,수주/백로그,"수주/백로그 신호: Princeton Bancorp, Inc. (BPRN) (CIK 0001913971) EX-99.1 2026-07-23. Consolidated Statements of Income (Unaudited) (Amounts in thousands except per share data) Three Months Ended...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1913971/000119312526314061/,2026-07-23
SIG-0444,2026-07-24,ECBK,미분류,수주/백로그,"수주/백로그 신호: ECB Bancorp, Inc. /MD/ (ECBK) (CIK 0001914605) EX-99.1 2026-07-23. The linked-quarter decrease was largely attributable to lower loan prepayment fee income relative to the first...",4,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1914605/000143774926024237/,2026-07-23
SIG-0445,2026-07-24,EFC,미분류,수주/백로그,"수주/백로그 신호: Ellington Financial Inc. (EFC, EFC-PB, EFC-PC, EFC-PD) (CIK 0001411342) EX-99.1 2026-07-23. The following factors are examples of those that could cause actual results to vary f...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1411342/000162828026049402/,2026-07-23
SIG-0446,2026-07-24,ADTN,미분류,수주/백로그,"수주/백로그 신호: ADTRAN Holdings, Inc. (ADTN) (CIK 0000926282) EX-10.1 2026-07-23. Prepayment of Loans 87 Section 2.12. Government Securities Business Day,” the definition of “RFR Business Day,”...",1,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/926282/000119312526314198/,2026-07-23
SIG-0447,2026-07-25,WORLD ACCEPTANCE CORP (WRLD),소비자 금융,가이던스상향,"무슨 일: WORLD ACCEPTANCE CORP (WRLD)가 지난 분기 신규 고객 대출 규모가 크게 감소했으나, 신규 고객에 대한 대출 심사를 완화하고 향후 대출을 신중하게 늘릴 계획이라고 밝혔다. ｜ 왜 중요: 신규 고객 대출 감소는 단기적으로 부정적이나, 회사가 신규 고객 대출 심사를 완화하고 대출 확대를 예고한 것은 향후 실적 개선의 잠재적 전환점이 될 수 있다. ｜ 볼 것: 향후 분기별 신규 고객 대출 실행액 추이 및 전체 대출 포트폴리오 성장률.",7,B,초기,"언더라이팅(Underwriting): 대출 심사 과정으로, 대출 신청자의 신용도와 상환 능력을 평가하여 대출 여부 및 조건을 결정하는 것.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/108385/000143774926024363/,2026-07-24
SIG-0448,2026-07-25,TOOTSIE ROLL INDUSTRIES INC,식음료,CAPEX,"무슨 일: Tootsie Roll Industries는 신규 고객 및 소비자 수요 충족, 품질 개선, 특정 제품 라인 생산 능력 확장을 위해 공장 제조 운영에 지속적으로 투자하고 있다고 밝혔다. ｜ 왜 중요: 현재 실적은 부진하나, 미래 수요에 대비한 선제적 CAPEX 투자는 장기적인 성장 동력 확보 및 시장 점유율 확대로 이어질 수 있다. ｜ 볼 것: 향후 분기별 CAPEX 지출 규모 및 신규 고객/제품 라인 매출 성장률.",4,관망,초기,CAPEX (Capital Expenditure): 기업이 미래의 이윤을 창출하기 위해 투자하는 자본적 지출.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/98677/000110465926086127/,2026-07-23
SIG-0449,2026-07-25,RBCAA,미분류,수주/백로그,"수주/백로그 신호: REPUBLIC BANCORP INC /KY/ (RBCAA) (CIK 0000921557) EX-99.1 2026-07-24. During the second quarter of 2026, the Core Bank began realizing the benefit of the March 2026 prepayment...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/921557/000110465926086487/,2026-07-24
SIG-0450,2026-07-25,"Carter Bankshares, Inc.",은행/금융,EPS상향,"무슨 일: Carter Bankshares, Inc.가 포트폴리오 재조정, 낮은 자금 조달 비용, 유리한 대출 재가격 책정, 대출 조기 상환 수수료 등으로 순이자 이익과 순이자 마진이 증가했으며, 조정 EPS도 전 분기 및 전년 동기 대비 상승했습니다. ｜ 왜 중요: 은행의 핵심 수익성 지표인 순이자 이익과 마진 개선은 수익성 회복을 의미하며, 이는 주가에 긍정적인 영향을 미칠 수 있습니다. ｜ 볼 것: 향후 분기별 순이자 이익 및 순이자 마진 추이, 대출 성장률 및 자산 건전성 지표",9,B,초기,"NII (Net Interest Income): 순이자이익. 은행이 대출 등으로 벌어들인 이자 수익에서 예금 이자 등 지급한 이자 비용을 뺀 금액.
NIM (Net Interest Margin): 순이자마진. 은행의 총 운용자산 대비 순이자이익의 비율로, 은행의 핵심 수익성 지표.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1829576/000182957626000070/,2026-07-23
SIG-0451,2026-07-25,Federal Home Loan Bank of New York,미분류,수주/백로그,"수주/백로그 신호: Federal Home Loan Bank of New York (CIK 0001329842) EX-99.1 2026-07-23. These forward-looking statements involve risks and uncertainties including, but not limited to, the Risk...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1329842/000165495426006817/,2026-07-23
SIG-0452,2026-07-25,Federal Home Loan Bank of San Francisco,미분류,수주/백로그,"수주/백로그 신호: Federal Home Loan Bank of San Francisco (CIK 0001316944) EX-99.1 2026-07-24. • Net interest income increased by $9 million compared with the second quarter of 2025, primarily dr...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1316944/000131694426000128/,2026-07-24
SIG-0453,2026-07-25,SHBI,미분류,수주/백로그,"수주/백로그 신호: SHORE BANCSHARES INC (SHBI) (CIK 0001035092) EX-99.1 2026-07-24. In a +200 bps scenario, expected cash flows through 2026 are projected to decline by 5%, while a -200 bps shift...",2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1035092/000103509226000043/,2026-07-24
SIG-0454,2026-07-25,USCB,미분류,수주/백로그,"수주/백로그 신호: USCB FINANCIAL HOLDINGS, INC. (USCB) (CIK 0001901637) EX-99.2 2026-07-23. Embedded prepayment penalties help protect yield and earnings in the event of early loan prepayments. O...",4,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1901637/000156276226000082/,2026-07-23
SIG-0455,2026-07-25,PETS,미분류,수주/백로그,"수주/백로그 신호: PETMED EXPRESS INC (PETS) (CIK 0001040130) 8-K 2026-07-23. In the Addendum of Additional Terms included in the Contract (the “Addendum”), the Seller and the Buyer agreed that th...",3,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1040130/000104013026000029/,2026-07-23
SIG-0456,2026-07-25,TMHC,미분류,수주/백로그,수주/백로그 신호: Taylor Morrison Home Corp (TMHC) (CIK 0001562476) EX-3.1 2026-07-24. Section 8.8 Other Indemnification and Prepayment of Expenses . EX-3.1 2 d148123dex31.htm EX-3.1 EX-3.1 Exhib...,2,관망,초기,,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1562476/000119312526316037/,2026-07-24
SIG-0457,2026-07-26,MYFW,지역은행,공시(8-K),"무슨 일: First Western Financial (MYFW)가 2026년 2분기 실적 발표(EX-99.1 공시)를 통해 순이자이익(NII)과 순이자마진(NIM)이 전분기 대비 증가하고 비이자부담예금도 성장했다고 밝혔습니다. ｜ 왜 중요: 지역은행의 핵심 수익성 지표인 순이자이익과 마진이 개선되고 저비용 예금이 증가하는 것은 금리 환경 변화 속에서 견고한 수익 기반을 구축하고 있음을 시사하며, 이는 향후 실적 개선의 긍정적인 신호입니다. ｜ 볼 것: 다음 분기 순이자이익 및 순이자마진 추이, 예금 구성 변화 (특히 비이자부담예금 비중).",7,B,초기,"순이자이익(NII): 은행이 대출 등으로 벌어들인 이자수익에서 예금 등에 지급한 이자비용을 뺀 금액.
순이자마진(NIM): 은행의 운용자산 대비 순이자이익의 비율로, 은행의 핵심 수익성을 나타내는 지표.
비이자부담예금: 이자를 지급하지 않는 예금으로, 은행의 자금 조달 비용을 낮춰 수익성에 긍정적입니다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1327607/000162828026049397/,2026-07-23
SIG-0458,2026-07-26,EMAT,"희토류 자석, 방산 공급망, 탈중국",신규고객,"무슨 일: Evolution Metals & Technologies Corp. (EMAT)이 미국 국방 규제 준수 희토류 자석 생산을 위한 비중국산 NdPr 금속 첫 선적분 5톤을 수령했습니다. ｜ 왜 중요: 이 선적은 EMAT이 새로운 백악관 행정명령 및 DFARS 마감 기한에 맞춰 미국 국방 시스템에 필요한 희토류 자석을 공급할 수 있게 하여, 중국 의존도를 줄이고 방산 공급망 내에서 독점적 지위를 확보할 잠재력을 제공합니다. ｜ 볼 것: 향후 국방 관련 희토류 자석 수주 공시 여부; NdPr 금속 추가 선적 및 생산량 증대 계획",10,A,초기,"NdPr 금속: 네오디뮴(Neodymium)과 프라세오디뮴(Praseodymium)의 합금으로, 고성능 영구자석 생산에 필수적인 희토류 금속; DFARS: 미국 국방 조달 규정(Defense Federal Acquisition Regulation Supplement)의 약자로, 국방부 계약업체가 특정 국가에서 생산된 부품을 사용하지 못하도록 제한하는 조항을 포함합니다.",SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1866226/000121390026080223/,2026-07-22
SIG-0459,2026-07-26,DOVER Corp,산업재,EPS상향,"무슨 일: Dover Corp이 2026년 2분기 실적을 발표했으며, 매출은 전년 동기 대비 7%(유기적 성장 5%), GAAP EPS는 14%, 조정 EPS는 12% 증가했습니다. ｜ 왜 중요: 견조한 매출 성장과 두 자릿수 EPS 성장은 회사의 수익성 개선과 시장 기대치 상회 가능성을 시사하며, 향후 애널리스트들의 추정치 상향 조정과 주가에 긍정적인 영향을 미칠 수 있습니다. ｜ 볼 것: 향후 애널리스트들의 EPS 추정치 상향 조정 여부 및 다음 분기 가이던스 발표",7,B,초기후반,GAAP EPS: 일반적으로 인정되는 회계 원칙에 따라 계산된 주당 순이익. Organic revenue: 인수합병 효과를 제외하고 기존 사업에서 발생한 매출.,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/29905/000002990526000026/,2026-07-23
